breed,animal_id,birth_month_year,animal_name,sex,sire,source_pages,source_page_count,3Pac,3Pdep,3Ptop_pct,ACABac,ACABdep,ACABtop_pct,AOLac,AOLdep,AOLtop_pct,CARac,CARdep,CARtop_pct,IMSac,IMSdep,IMStop_pct,IPPac,IPPdep,IPPtop_pct,MARac,MARdep,MARtop_pct,MGTe_COac,MGTe_COdep,MGTe_COtop_pct,MGTe_CRac,MGTe_CRdep,MGTe_CRtop_pct,MGTe_F1ac,MGTe_F1dep,MGTe_F1top_pct,MGTe_REac,MGTe_REdep,MGTe_REtop_pct,MGTeac,MGTedep,MGTetop_pct,MP120ac,MP120dep,MP120top_pct,MP210ac,MP210dep,MP210top_pct,P120ac,P120dep,P120top_pct,P210ac,P210dep,P210top_pct,P365ac,P365dep,P365top_pct,P450ac,P450dep,P450top_pct,PACac,PACdep,PACtop_pct,PE365ac,PE365dep,PE365top_pct,STAYac,STAYdep,STAYtop_pct
Guzerá,FNF A2156,06/13,LEVIANO FIV NF,,CNS 4995,40,1,,,,,,,,,,,,,,,,18,-0.16,31,,,,,,,,,,,,,,,,13,29.11,2,22,2.26,3,,,,,,,,,,,,,13,10.54,16,,,,38,3.05,2,27,82.8,0.5
Guzerá,CSCG 1761,08/06,FAMOSO DE NAVIRAI,,CNS 4995,40,1,,,,,,,,,,,,,,,,22,0.15,81,,,,,,,,,,,,,,,,14,32.43,0.5,29,3.12,0.5,,,,,,,,,,,,,14,17.54,3,,,,61,3.12,2,35,80.84,0.5
Guzerá,FNF 9487,10/07,ERMITAO FIV NF,,HQB 258,40,1,,,,,,,,,,,,,,,,21,0.17,84,,,,,,,,,,,,,,,,16,24.17,9,26,1.26,20,,,,,,,,,,,,,17,17.64,3,,,,56,1.58,35,33,80.76,0.5
Guzerá,FNF 8767,04/06,DOCENTE NF,,FNF 7026,40,1,,,,,,,,,,,,,,,,18,-0.07,43,,,,,,,,,,,,,,,,8,19.73,21,21,1.32,18,,,,,,,,,,,,,10,10.12,17,,,,54,2.01,19,30,80.47,1
Guzerá,ITG 3397,09/12,CARAMELO FIV IT,,CNS 4995,40,1,,,,,,,,,,,,,,,,22,-0.57,5,,,,,,,,,,,,,,,,22,31.06,1,25,2.91,1,,,,,,,,,,,,,30,16.57,4,,,,61,2.47,8,31,80.29,1
Guzerá,FNF 9963,11/08,FISGADOR NF,,TOTG 997,40,1,,,,,,,,,,,,,,,,24,0.44,99,,,,,,,,,,,,,,,,9,27.07,4,27,2.67,2,,,,,,,,,,,,,9,10.93,15,,,,58,2.38,10,37,80.15,1
Guzerá,ITG 3097,05/09,VERMUTE TE IT,G,MABI 396,40,1,,,,,,,,,,,,,,,,43,0.31,95,,,,,,,,,,,,,,,,39,29.18,2,41,2.87,1,,,,,,,,,,,,,44,14.46,6,,,,61,3.12,2,39,79.84,1
Guzerá,ITG 3382,07/12,CAMAROTE TE IT,,ITG 3097,40,1,,,,,,,,,,,,,,,,13,-0.18,29,,,,,,,,,,,,,,,,13,28.79,2,55,2.81,1,,,,,,,,,,,,,45,18.08,2,,,,65,2.47,8,42,77.54,2
Guzerá,ITG 2920,09/07,SUECO IT,,MVB 20,"40,41,42,44",4,,,,,,,,,,,,,,,,24,-0.27,21,,,,,,,,,,,,,,,,24,36.69,0.1,26,3.64,0.5,19,4.41,0.5,,,,37,6.56,4,26,20.67,0.5,62,28.54,0.1,11,3.8,16,66,3.03,3,35,76.99,2
Guzerá,RPOG 138,09/10,HUNT TE DA ROSALITO,,PEAC 491,40,1,,,,,,,,,,,,,,,,12,-0.66,3,,,,,,,,,,,,,,,,12,34.77,0.1,14,2.14,4,,,,,,,,,,,,,43,25.85,0.5,,,,51,2.52,8,22,76.86,3
Guzerá,RFS 3314,02/09,DECANO TE RF,,JFT 2422,40,1,,,,,,,,,,,,,,,,13,-0.09,40,,,,,,,,,,,,,,,,8,20.89,17,13,2.37,3,,,,,,,,,,,,,8,1.82,65,,,,38,2.61,6,25,74.71,5
Guzerá,RPOG 171,02/11,ILUSTRE DA ROSALITO,,ITG 2579,40,1,,,,,,,,,,,,,,,,20,-0.75,2,,,,,,,,,,,,,,,,20,30.95,1,42,1.97,6,,,,,,,,,,,,,53,15.69,5,,,,63,2.99,3,40,74.67,5
Guzerá,HQB 1694,06/07,MARCA SOL,,JAIRZINHO 8170,40,1,,,,,,,,,,,,,,,,21,-0.13,35,,,,,,,,,,,,,,,,21,29.98,2,24,1.4,16,,,,,,,,,,,,,24,7.75,26,,,,67,3.13,2,37,73.09,7
Guzerá,OJA 218,08/12,LAMBARI OJ,,ITG 2579,40,1,,,,,,,,,,,,,,,,15,-1.03,0.5,,,,,,,,,,,,,,,,12,30.9,1,15,0.88,31,,,,,,,,,,,,,37,21.9,1,,,,35,2.34,11,23,72.7,8
Guzerá,MYKT 478,09/13,DIGITAL FIV GUZERA 10,G,ITG 1235,40,1,,,,,,,,,,,,,,,,44,-1.08,0.5,,,,,,,,,,,,,,,,38,28.36,3,38,0.73,36,,,,,,,,,,,,,50,17.17,3,,,,38,2.36,11,42,72.46,8
Guzerá,ITG 3154,02/10,ABRACO TE IT,G,MABI 396,40,1,,,,,,,,,,,,,,,,45,-0.74,2,,,,,,,,,,,,,,,,40,29.68,2,43,2.76,1,,,,,,,,,,,,,51,16.06,4,,,,67,2.51,8,40,72.05,9
Guzerá,MGZ014367,05/15,GANCEBU POEMA,G,CNS 7480,40,1,,,,,,,,,,,,,,,,42,-0.63,3,,,,,,,,,,,,,,,,39,12.48,43,46,3.18,0.5,,,,,,,,,,,,,45,3.38,54,,,,47,0.59,71,41,71.97,9
Guzerá,CNS 7259,12/06,AVANTE S,,MVB 20,40,1,,,,,,,,,,,,,,,,28,-0.35,16,,,,,,,,,,,,,,,,26,34.95,0.1,35,2.57,2,,,,,,,,,,,,,47,24.79,0.5,,,,73,3.06,2,26,71.59,10
Guzerá,MNCG 158,12/10,FOGO FIV DA SARG,,GEO 422,40,1,,,,,,,,,,,,,,,,15,-0.38,14,,,,,,,,,,,,,,,,15,20.75,18,19,2.44,2,,,,,,,,,,,,,16,8.11,25,,,,52,1.73,29,25,71.33,11
Guzerá,GEO 512,05/07,ENDERECO FIV GEO,,CNS 4995,40,1,,,,,,,,,,,,,,,,39,-0.12,36,,,,,,,,,,,,,,,,3,31.98,0.5,40,2.28,3,,,,,,,,,,,,,3,17.55,3,,,,83,3.11,2,28,71.18,11
Guzerá,CPTL 375,05/10,JATO DA CAPITAL,,FAFM 792,40,1,,,,,,,,,,,,,,,,16,-0.62,4,,,,,,,,,,,,,,,,16,32.81,0.5,21,0.53,45,,,,,,,,,,,,,21,19.48,2,,,,36,3.19,2,20,70.43,14
Guzerá,OJA 40,09/07,FADO OJ,,ITG 1235,40,1,,,,,,,,,,,,,,,,16,-0.41,12,,,,,,,,,,,,,,,,16,17.93,26,22,0.49,46,,,,,,,,,,,,,18,8.23,24,,,,51,1.71,30,23,69.93,16
Guzerá,MGZ009731,03/11,CCL ABSOLUTO TE,,CNS 4995,40,1,,,,,,,,,,,,,,,,32,-0.49,7,,,,,,,,,,,,,,,,12,21.49,16,38,1.23,20,,,,,,,,,,,,,12,8.16,25,,,,34,2.56,7,30,69.92,16
Guzerá,ITVT 345,12/13,GUZERA IT 345,G,ITG 3097,40,1,,,,,,,,,,,,,,,,33,-0.49,7,,,,,,,,,,,,,,,,33,15.72,33,47,0.71,37,,,,,,,,,,,,,45,0.38,75,,,,77,1.77,27,41,69.14,19
Guzerá,FNF A2577,09/14,MANANCIAL NF,G,IVAG 1700,40,1,,,,,,,,,,,,,,,,42,-0.75,2,,,,,,,,,,,,,,,,42,18.89,23,48,1.66,11,,,,,,,,,,,,,46,-1.67,88,,,,65,2.2,15,49,68.86,20
Guzerá,HQB 2912,05/09,MARCA SOL MAESTRO,,HQB 381,40,1,,,,,,,,,,,,,,,,13,-0.19,28,,,,,,,,,,,,,,,,13,16.59,31,16,1.37,17,,,,,,,,,,,,,19,1.47,67,,,,50,1.83,25,25,68.64,20
Guzerá,CPTL 961,10/13,CADUCEU DA CAPITAL,,IVAG 1700,41,1,,,,,,,,,,,,,,,,8,-0.56,5,,,,,,,,,,,,,,,,8,34.6,0.5,11,0.49,46,,,,,,,,,,,,,15,26.05,0.5,,,,41,3.21,2,22,70.98,12
Guzerá,SIS 560,06/15,SOBERANO SIS,,SULA 1300,41,1,,,,,,,,,,,,,,,,7,0.4,98,,,,,,,,,,,,,,,,7,29.57,2,13,3.66,0.5,,,,,,,,,,,,,36,11.29,14,,,,47,3.15,2,8,74.46,5
Guzerá,HQB 5472,11/14,MARCA SOL ROMANUS,,HQB 1687,41,1,,,,,,,,,,,,,,,,12,-0.16,31,,,,,,,,,,,,,,,,12,27.98,3,15,2.98,1,,,,,,,,,,,,,14,11.95,12,,,,55,3.14,2,17,71.96,9
Guzerá,CNS 7293,06/07,BEIJIM S,,CNS 6145,41,1,,,,,,,,,,,,,,,,9,-0.22,26,,,,,,,,,,,,,,,,9,32.97,0.5,15,2.34,3,,,,,,,,,,,,,25,28.21,0.1,,,,52,3.12,2,20,64.23,45
Guzerá,HQB 6967,09/17,MARCA SOL VESTIBULAR,,HQB 3351,41,1,,,,,,,,,,,,,,,,9,-0.34,16,,,,,,,,,,,,,,,,9,31.89,0.5,12,2.78,1,,,,,,,,,,,,,9,15.51,5,,,,49,3.08,2,14,75.75,3
Guzerá,CNS 9791,10/15,TENOR S,,CNS 7293,"41,44",2,,,,,,,,,,,,,,,,5,-0.3,19,,,,,,,,,,,,,,,,5,31.72,1,16,3.41,0.5,,,,,,,15,4.93,10,22,15.28,2,36,21.23,1,,,,38,3.07,2,8,74.79,4
Guzerá,HQB 6465,10/16,MARCA SOL TRICAMPEAO,,HQB 2904,"41,45",2,,,,43,0.25,22,47,2.68,0.5,,,,,,,14,-0.35,16,,,,,,,,,,,,,,,,2,29.62,2,16,2.22,3,,,,,,,,,,,,,2,3.51,53,,,,62,3.05,2,15,77.58,2
Guzerá,FMN 1126,11/09,LEVIS DA,,SUACUI 4900,41,1,,,,,,,,,,,,,,,,12,-0.17,30,,,,,,,,,,,,,,,,12,26.12,5,20,-1.38,100,,,,,,,,,,,,,21,14.59,6,,,,49,2.73,5,14,61.97,74
Guzerá,VAR 1576,08/09,PACIFICO VAR,,CNS 4995,41,1,,,,,,,,,,,,,,,,9,-0.12,36,,,,,,,,,,,,,,,,9,23.3,11,19,1.94,6,,,,,,,,,,,,,16,16.74,3,,,,48,2.23,14,17,65.18,38
Guzerá,FNF A960,06/10,HIDRANTE FIV NF,G,A2687,"41,42",2,,,,,,,,,,,,,,,,34,-0.34,16,,,,,,,,,,,,,,,,34,15.82,33,46,2.73,1,52,0.32,41,,,,,,,,,,42,1.79,65,44,3.51,19,70,2.17,15,47,68.32,22
Guzerá,CNSJ 269,11/12,ESPIAO S,,IVAG 1058,"42,43,45",3,,,,30,0.23,25,34,0.92,10,,,,,,,18,-0.09,40,,,,,,,,,,,,,,,,10,31.24,1,22,2.95,1,16,0.24,44,37,4.7,2,44,11.92,0.5,,,,21,23.85,0.5,10,5.39,7,65,1.91,22,,,
Guzerá,CNS 11422,10/20,FENOL S,G,CNS 9982,"43,44",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,23.82,9,41,1.82,8,,,,40,6.71,0.5,46,10.34,0.5,42,24.48,0.1,38,19.59,2,,,,46,1.55,36,,,
Guzerá,FNF A4774,12/20,TIROL NF,G,FNF A878,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,16.4,31,50,1.62,11,,,,44,4.82,1,42,6.39,5,,,,44,7.58,27,,,,41,1.16,47,,,
Guzerá,MGZ022025,08/20,FONTE TE,G,CPTL 375,"43,44",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,24.93,7,47,-1,99,,,,49,4.05,3,48,4.56,12,48,16.69,1,49,15.33,5,,,,40,1.45,39,,,
Guzerá,MGZ025170,12/21,ASP GURU TE,G,CNS 9982,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,16.17,32,48,1.53,13,,,,51,1.84,23,45,4.48,13,,,,47,15.8,4,,,,45,0.57,72,,,
Guzerá,ITVT 1790,09/21,GUZERA IT 1790,G,HQB 6465,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,23.94,9,38,0.39,51,,,,,,,50,10.76,0.5,44,11.28,6,41,15.66,5,,,,43,0.97,54,,,
Guzerá,HPD 1491,10/19,BACKGROUND,,ITG 1235,45,1,,,,32,0.32,12,35,2.53,1,,,,,,,13,-1.03,0.5,,,,,,,,,,,,,,,,13,30.62,1,,,,,,,,,,,,,,,,32,20.16,1,,,,32,1.94,21,,,
Guzerá,ITVT 953,06/16,GUZERA IT 953,,ITG 3164,45,1,,,,32,-0.24,93,35,1.97,2,,,,,,,8,-0.65,3,,,,,,,,,,,,,,,,8,19.18,23,,,,,,,,,,,,,,,,33,15.2,5,,,,38,-0.43,100,,,
Brahman,OBGP 5672,09/20,SELETO FIV OB,G,UBER 461,"51,52,58,59,60",5,,,,41,0.32,14,44,3.3,0.1,,,,,,,44,-0.29,47,,,,,,,39,14.02,7,,,,41,36.4,0.1,39,20.79,0.5,,,,,,,46,7.78,2,39,5.95,7,50,11.46,2,41,19.91,0.5,,,,56,0.45,21,42,62.28,12
Brahman,UBER 656,12/10,MR UBER POI 656,G,718788,"51,52,55,56,57,59",6,,,,43,-0.12,75,49,2.19,1,,,,,,,31,-0.52,25,,,,,,,31,19,2,,,,43,17.1,5,31,18.42,1,38,1.97,6,49,-3.06,98,59,10.43,0.1,62,3.69,15,,,,60,8.6,22,44,-1.36,98,76,0.61,7,45,71.85,2
Brahman,202068EE,11/20,BROTEAS DE ESPÃ•RITU,G,161487EE,"51,52,57,58",4,,,,,,,,,,,,,,,,46,0.13,95,,,,,,,40,15.64,4,,,,39,22.89,1,39,17.88,2,,,,,,,58,5.04,9,58,3.72,14,60,19.36,0.1,51,16.28,2,,,,66,0.52,13,49,65.57,6
Brahman,OBGP 5677,10/20,SERPENTINO OB,G,OBGP 4230,"51,52,57,58,59,60",6,,,,40,1.19,0.1,41,0.92,9,,,,,,,45,-0.29,47,,,,,,,41,14.1,7,,,,40,24.92,0.5,40,17.4,2,,,,,,,42,6.79,4,41,4.44,11,46,10.08,3,49,12.69,7,,,,56,0.35,33,48,63.44,9
Brahman,190816EE,09/19,ACRON DE ESPÃ•RITU,G,100826EE,"51,52,55,57,58,59,60",7,,,,62,0.45,5,65,0.94,9,,,,,,,31,0,85,,,,,,,31,14.15,7,,,,61,23.74,1,31,17.11,2,,,,,,,62,5.11,9,64,3.98,13,66,21.95,0.1,61,16.14,2,,,,75,0.58,9,39,64.17,8
Brahman,UBER 1622,09/17,MR UBER BACKUP 1622,G,UBER 461,"51,52,56,57,58,59,60",7,,,,42,0.38,10,50,0.76,11,,,,,,,43,-0.04,80,,,,,,,39,14.27,6,,,,42,21.67,2,39,16.56,3,39,3.8,0.5,47,2.47,5,59,10.15,0.1,63,4.08,13,64,9.94,4,57,15.26,3,33,0.21,58,70,0.33,36,50,62.71,11
Brahman,KDO 4942,08/18,DON JUAN DE K DE ORO,G,BRCL 694,"51,52,53,55,57,58",6,,,,,,,,,,,,,,,,43,-1.11,1,,,,,,,43,14.66,5,,,,42,18.71,4,42,15.94,4,,,,,,,41,0.61,52,48,3.84,14,48,9.32,5,42,10.9,12,,,,51,0.6,8,46,64.75,7
Brahman,OBGP 5664,09/20,SOBRADO FIV OB,G,UBER 461,"51,52,59,60",4,,,,44,0.28,18,46,2.4,0.5,,,,,,,45,-0.43,33,,,,,,,39,11.3,15,,,,39,25.28,0.5,39,15.51,4,,,,,,,48,3.44,18,,,,,,,39,13.03,5,,,,53,0.32,37,44,60.41,19
Brahman,UBER 401,02/09,MR UBER POI 401,G,718788,"51,52,56,57,58,59",6,,,,55,-0.09,71,60,1.48,4,,,,,,,48,-0.46,30,,,,,,,48,14.82,5,,,,55,16.17,6,48,15.23,5,49,3.37,1,40,2.56,5,56,3.16,20,59,3.65,15,62,4.51,23,63,10.19,15,36,1.34,17,71,0.36,32,51,62.5,12
Brahman,OBGP 1193,09/09,MATRIX OB,G,OBGP 367,"51,52,56,57,58,59,60",7,,,,81,0.32,14,84,0.71,12,,,,,,,59,-0.55,23,,,,,,,59,12.36,11,,,,79,20.71,2,59,14.95,5,60,1.26,14,49,-2.04,91,74,6.08,5,76,5.27,8,79,8.4,7,79,14.95,3,51,-0.35,84,86,0.28,44,67,57.48,47
Brahman,KDO 5021,08/18,MR. APOLO FIV K DE OR,G,BRCL 694,"51,52,53,55,58",5,,,,,,,,,,,,,,,,43,-0.58,20,,,,,,,42,12.02,12,,,,40,18.62,4,40,14.06,7,,,,,,,42,1.45,38,43,1.19,36,49,8.09,8,40,12.06,9,,,,65,0.57,10,42,67.67,3
Brahman,OBGP 4947,09/17,KEMBALI OB,G,OBGP 1193,"51,52,57,59,60",5,,,,67,0.92,0.5,70,0.79,11,,,,,,,31,-0.54,24,,,,,,,31,11.88,13,,,,48,16.38,6,31,13.28,8,,,,,,,45,4.19,13,46,5.82,7,,,,48,6.78,33,,,,73,0.41,26,50,56.51,59
Brahman,UBER 1540,08/16,MR UBER MARABA 1540,G,UBER 656,"51,52",2,,,,,,,,,,,,,,,,43,-0.4,35,,,,,,,41,10.68,17,,,,39,16.09,6,39,12.29,11,,,,,,,47,1.74,34,,,,,,,48,6.36,36,,,,66,0.49,17,41,61.07,16
Brahman,UBER 1506,12/15,MR UBER JATOBA 1506,G,UBER 783,"51,52,56,57,58,59",6,,,,48,-0.11,74,40,2,1,,,,,,,37,0.21,98,,,,,,,37,8.95,26,,,,40,19.2,3,37,12.04,12,40,2,6,44,-2.06,92,59,3.88,15,62,2.7,20,66,8.39,7,59,11.21,11,42,2.02,7,71,0.35,33,47,58.04,31
Brahman,AMRO 806,11/12,MR BR 77 806 FIV,G,727046,"51,52,57,58",4,,,,,,,,,,,,,,,,46,-0.19,63,,,,,,,45,10.77,17,,,,44,14.71,8,44,12.03,12,,,,,,,61,7.66,2,64,3.98,13,66,7.49,9,63,12.32,8,,,,78,0.34,35,49,62.25,12
Brahman,940813,04/15,JDH SIR ELIAS MANSO 1,G,864762,"51,52,53,58",4,,,,,,,,,,,,,,,,45,-0.74,10,,,,,,,42,8.31,30,,,,43,18.45,4,42,11.41,14,,,,,,,44,3.89,15,42,2.07,25,44,7.8,9,43,10.68,13,,,,49,0.44,22,44,57.77,41
Brahman,OBGP 3777,12/13,ATICO OB,G,OMBD 114,"51,52,57,58",4,,,,,,,,,,,,,,,,43,-0.54,24,,,,,,,43,9.94,20,,,,71,11.96,15,43,10.8,16,,,,,,,65,7.89,2,66,5.98,7,69,11.89,1,71,19.97,0.5,,,,85,0.5,16,43,53.42,86
Brahman,AMRO 1392,05/16,MR BR 77 1392,G,864762,"51,52,57,58",4,,,,,,,,,,,,,,,,44,-0.47,29,,,,,,,44,10.76,17,,,,39,10.49,20,39,10.79,16,,,,,,,51,5.35,8,54,5,9,58,9.94,4,54,9.47,17,,,,74,0.43,23,47,63.3,10
Brahman,AMRO 480,07/10,MR BR 77 480,G,AMRO 95,"51,52,56,57",4,,,,,,,,,,,,,,,,43,-0.2,62,,,,,,,43,7.52,35,,,,38,17.67,5,38,10.62,17,44,1.32,13,50,0.55,33,49,7.98,2,46,5.43,8,,,,38,12.09,9,46,-1.91,100,73,-0.16,92,44,54.32,79
Brahman,EAOH 775,08/08,NALTO TE DA EAO,G,2505,"51,52,53,55,56",5,,,,,,,,,,,,,,,,43,-0.95,3,,,,,,,43,14.89,5,,,,43,-0.33,92,43,10.4,18,49,1.81,8,47,0.15,47,50,0.28,58,47,0.19,63,,,,44,6.86,32,45,-0.13,76,54,0.68,3,47,65.61,6
Brahman,191151EE,09/19,191151 DE ESPIRITU,G,131146EE,"51,52,58",3,,,,,,,,,,,,,,,,45,0.48,100,,,,,,,45,9.57,22,,,,40,11.03,18,40,10.09,19,,,,,,,45,1.44,38,45,0.79,42,44,9.45,5,49,13.32,5,,,,59,0.33,36,51,63.31,10
Brahman,UBER 461,10/09,MR UBER ARAGUAIA 461,G,UBER 153,"51,52,56,57",4,,,,,,,,,,,,,,,,54,-0.46,30,,,,,,,52,12.69,10,,,,73,2.68,75,52,9.69,21,52,2.35,4,42,1.34,13,69,3.11,20,73,3.02,18,,,,73,3.32,77,34,0.36,52,81,0.28,44,54,62.12,13
Brahman,902044,03/11,JDH CLANTON DE,,MANSO 839863,"53,55,57,58",4,,,,,,,,,,,,,,,,22,-1.51,0.1,,,,,,,,,,,,,,,,17,13,9,,,,,,,51,4.47,11,53,2.99,18,58,7.45,10,71,15.99,2,,,,71,0.77,2,17,60.42,19
Brahman,UBER 1075,12/12,MR UBER TANQUE 1075,G,846561,53,1,,,,,,,,,,,,,,,,31,-0.97,3,,,,,,,,,,,,,,,,31,11.94,12,,,,,,,,,,47,5.35,8,,,,44,7.27,29,,,,44,0.53,13,38,54.75,76
Brahman,KDO 3695,04/15,3695 DE K DE ORO,G,REA 144,53,1,,,,,,,,,,,,,,,,34,-0.93,4,,,,,,,,,,,,,,,,34,7.46,35,,,,,,,,,,43,0.99,39,,,,38,3.95,72,,,,67,-0.33,99,39,70.46,2
Brahman,CABR 1769,09/11,CABR IOTIN,,1769 846561,"53,55,56,59",4,,,,23,0.25,22,27,1.76,2,,,,,,,20,-0.81,8,,,,,,,,,,,,,,,,20,19.84,0.5,23,1.29,14,18,2.71,4,,,,33,7.24,4,,,,23,15.44,2,8,0.9,29,51,0.72,3,29,56.78,56
Brahman,BRCL 694,11/11,MR BCOL FRATELLO,,GOOD 92,"53,55,57,58",4,,,,,,,,,,,,,,,,26,-0.74,10,,,,,,,,,,,,,,,,12,21.57,0.5,,,,,,,39,4.84,10,47,3.44,16,43,7.17,10,46,16.9,1,,,,61,0.66,4,51,76.98,0.5
Brahman,REPL 656,04/17,MR 656,,REPOL 801153,53,1,,,,,,,,,,,,,,,,23,-0.74,10,,,,,,,,,,,,,,,,11,8.36,28,,,,,,,,,,44,0.78,42,,,,15,2.45,83,,,,59,-0.06,86,18,68.57,3
Brahman,GOOD 1068,11/07,GOOD BRAHMANIA,,1068 660295,"53,55",2,,,,,,,,,,,,,,,,20,-0.74,10,,,,,,,,,,,,,,,,9,14.32,6,,,,,,,,,,38,1.84,28,,,,9,11.42,10,,,,52,0.62,7,33,66.51,5
Brahman,MBR1223929,03/19,GX3. BRUSELAS KILIMAN,G,MBR888497,53,1,,,,,,,,,,,,,,,,36,-0.73,11,,,,,,,,,,,,,,,,36,7.57,34,,,,,,,,,,45,0.29,57,,,,48,7.11,30,,,,50,-0.25,96,42,53.72,82
Brahman,NOG 2348,08/18,2348 DE NOGAL DEL RIO,G,WRRB 115,53,1,,,,,,,,,,,,,,,,43,-0.69,13,,,,,,,,,,,,,,,,38,8.06,30,,,,,,,,,,43,0.4,51,,,,47,5.12,61,,,,53,0.44,22,38,53.34,86
Brahman,OBGP 4138,10/14,DUBAS FIV OB,,OBGP 1193,"53,56",2,,,,,,,,,,,,,,,,20,-0.69,13,,,,,,,,,,,,,,,,20,16.69,3,23,1.31,13,19,-1.44,84,,,,39,4.85,10,,,,30,13.12,5,12,-0.1,73,56,0.49,17,21,60.05,20
Brahman,WLMB 4370,01/16,MR N POUS POI 4370,G,EAOH 775,53,1,,,,,,,,,,,,,,,,35,-0.61,18,,,,,,,,,,,,,,,,35,7.48,35,,,,,,,,,,45,1.97,26,,,,51,4.65,66,,,,50,0.47,19,46,54.03,81
Brahman,MBR994740,08/14,GX3. BRUSELAS MR SUVA,G,865353,"53,58",2,,,,,,,,,,,,,,,,43,-0.59,19,,,,,,,,,,,,,,,,40,13.66,8,,,,,,,46,0.24,59,43,1.64,30,46,8.81,6,49,10.01,15,,,,46,0.52,13,46,71.9,2
Brahman,CSCP 1193,11/14,1193 DE NAVIRAI,G,WRRB 115,"53,55,59",3,,,,48,0.19,30,39,2.18,1,,,,,,,46,-0.58,20,,,,,,,,,,,,,,,,38,13.61,8,,,,,,,,,,40,2.09,25,,,,48,7.96,25,,,,48,0.79,2,41,56.91,55
Brahman,120878EE,08/12,120878 DE,,ESPIRITU 090726EE,54,1,,,,,,,,,,,,,,,,35,0.15,96,,,,,,,,,,,,,,,,10,15.92,4,,,,,,,,,,,,,,,,19,10.66,13,35,1.47,14,62,0.41,26,49,88.79,0.1
Brahman,131159EE,09/13,131159 DE,,ESPIRITU 071544EE,54,1,,,,,,,,,,,,,,,,27,0.14,96,,,,,,,,,,,,,,,,8,16.19,3,,,,,,,,,,,,,,,,19,4.52,67,28,2.02,7,73,0.45,21,38,85.68,0.1
Brahman,110766EE,09/11,110766 DE,,ESPIRITU 080171EE,54,1,,,,,,,,,,,,,,,,18,-0.23,57,,,,,,,,,,,,,,,,14,9.74,21,,,,,,,,,,,,,,,,19,2.54,82,19,0.73,36,36,-0.05,85,25,81.84,0.1
Brahman,130203EE,08/13,130203 DE,,ESPIRITU 091010EE,54,1,,,,,,,,,,,,,,,,38,0.31,99,,,,,,,,,,,,,,,,8,11.48,14,,,,,,,,,,,,,,,,20,5.12,61,35,2.52,5,70,0.66,4,52,81.76,0.1
Brahman,130493EE,08/13,130493 DE,,ESPIRITU 051897EE,54,1,,,,,,,,,,,,,,,,26,-0.1,75,,,,,,,,,,,,,,,,10,7.93,31,,,,,,,,,,,,,,,,11,3.75,74,25,2.03,7,58,-0.25,96,36,81.13,0.1
Brahman,070301EE,08/07,070301 DE,,ESPIRITU 980609EE,54,1,,,,,,,,,,,,,,,,22,0.48,100,,,,,,,,,,,,,,,,8,9.77,21,,,,,,,,,,,,,,,,8,3.35,77,23,1.26,18,31,0.31,39,33,80.87,0.1
Brahman,121319EE,09/12,121319 DE,,ESPIRITU 090665EE,54,1,,,,,,,,,,,,,,,,16,0.45,100,,,,,,,,,,,,,,,,8,14.8,5,,,,,,,,,,,,,,,,36,9.29,18,17,2.72,4,46,-0.24,96,26,80.69,0.1
Brahman,090665EE,08/09,090665 DE,,ESPIRITU 061210EE,54,1,,,,,,,,,,,,,,,,30,0.24,98,,,,,,,,,,,,,,,,15,18.39,1,,,,,,,,,,,,,,,,31,7.1,30,31,2.64,4,45,1.04,2,47,80.01,0.1
Brahman,091115EE,09/09,091115 DE,,ESPIRITU 021225EE,54,1,,,,,,,,,,,,,,,,22,0.39,100,,,,,,,,,,,,,,,,10,19.06,1,,,,,,,,,,,,,,,,36,12.24,8,22,0.77,34,38,0.63,6,31,79.65,0.1
Brahman,081095EE,09/08,081095 DE,,ESPIRITU 020072EE,54,1,,,,,,,,,,,,,,,,33,0.22,98,,,,,,,,,,,,,,,,4,11.33,14,,,,,,,,,,,,,,,,4,7.5,28,31,1.62,12,52,-0.45,100,46,79.6,0.1
Brahman,120151EE,08/12,120151 DE,,ESPIRITU 091010EE,54,1,,,,,,,,,,,,,,,,36,0.68,100,,,,,,,,,,,,,,,,11,7.29,36,,,,,,,,,,,,,,,,30,2.96,79,36,1.6,12,62,0.62,7,52,79.47,0.1
Brahman,150533EE,08/15,150533 DE,,ESPIRITU 120151EE,54,1,,,,,,,,,,,,,,,,32,0.84,100,,,,,,,,,,,,,,,,14,19.6,0.5,,,,,,,,,,,,,,,,46,17.79,1,25,1.26,18,64,0.87,2,42,79.38,0.1
Brahman,141466EE,09/14,141466 DE,,ESPIRITU 070178EE,54,1,,,,,,,,,,,,,,,,34,0.2,98,,,,,,,,,,,,,,,,11,14.16,7,,,,,,,,,,,,,,,,43,12.27,8,31,1.87,9,73,-0.08,87,40,79.25,0.1
